DateTime,Open,High,Low,Close,Volume
2005-01-03 00:00:00,1.2,1.2005468818469651,1.20007729662239,1.200298065503613,3496
2005-01-03 01:00:00,1.200298065503613,1.2002674943752767,1.200106857533813,1.2002150891852,9401
2005-01-03 02:00:00,1.2002150891852,1.2006620263265158,1.2000379752157477,1.2006038349065997,9282
2005-01-03 03:00:00,1.2006038349065997,1.201915970601298,1.2015155931143227,1.2015184608561975,3526
2005-01-03 04:00:00,1.2015184608561975,1.2018764659835222,1.201171755531025,1.2013777992892525,4809
2005-01-03 05:00:00,1.2013777992892525,1.2015478721396056,1.200643075641021,1.2012371640503539,1436
2005-01-03 06:00:00,1.2012371640503539,1.2023897734853137,1.2017740036160653,1.2021860431835414,1691
2005-01-03 07:00:00,1.2021860431835414,1.2027293100328469,1.202194725084211,1.2026474313594286,8207
2005-01-03 08:00:00,1.2026474313594286,1.2023895564956348,1.2022724554518098,1.202365158408538,6689
2005-01-03 09:00:00,1.202365158408538,1.2028162388850283,1.2025786212478498,1.2026913803016546,3243
2005-01-03 10:00:00,1.2026913803016546,1.2029025993185394,1.2023465825367363,1.2024127383524912,8462
2005-01-03 11:00:00,1.2024127383524912,1.2022050517676715,1.201771902224328,1.2021327712568466,7989
2005-01-03 12:00:00,1.2021327712568466,1.2027992648876513,1.2019833212496276,1.2022782154426992,814
2005-01-03 13:00:00,1.2022782154426992,1.2014817901850483,1.2008925522593297,1.201128617826879,4792
2005-01-03 14:00:00,1.201128617826879,1.2005480811528426,1.1996146354758006,1.200093140333447,6811
2005-01-03 15:00:00,1.200093140333447,1.199759761991431,1.1992422806775422,1.1997557890544048,8693
2005-01-03 16:00:00,1.1997557890544048,1.1991862029511184,1.1989594129999501,1.1991483678711778,6733
2005-01-03 17:00:00,1.1991483678711778,1.1998664318767558,1.1990996284241708,1.1993367972621432,5912
2005-01-03 18:00:00,1.1993367972621432,1.1989126254054299,1.1987335154024206,1.198792407507959,5361
2005-01-03 19:00:00,1.198792407507959,1.198486149841892,1.1974411739744248,1.197946176849668,5317
2005-01-03 20:00:00,1.197946176849668,1.1990375675230165,1.1982853082827778,1.1988243827653877,956
2005-01-03 21:00:00,1.1988243827653877,1.1989495848681428,1.1982510198062104,1.1986890573368132,3861
2005-01-03 22:00:00,1.1986890573368132,1.198803965422649,1.1985790411022934,1.198729530680093,5234
2005-01-03 23:00:00,1.198729530680093,1.198235403417764,1.1978585381265765,1.1978758909093234,8019
2005-01-04 00:00:00,1.1978758909093234,1.1976854168060367,1.1974853251199589,1.1975498838089265,1369
2005-01-04 01:00:00,1.1975498838089265,1.1976364103464423,1.197305392164061,1.1976163033179748,5594
2005-01-04 02:00:00,1.1976163033179748,1.1975874304639542,1.1968065529405292,1.196927277266464,7258
2005-01-04 03:00:00,1.196927277266464,1.1980242830103742,1.1968956521882654,1.1971521399890093,9221
2005-01-04 04:00:00,1.1971521399890093,1.1969060335841906,1.1967087139200407,1.1967926660237056,2174
2005-01-04 05:00:00,1.1967926660237056,1.1967270414174054,1.1964724520969596,1.1966181302815224,5826
2005-01-04 06:00:00,1.1966181302815224,1.1962965846482758,1.196043761232892,1.196258177910016,7634
2005-01-04 07:00:00,1.196258177910016,1.1975015754372806,1.197163666919301,1.1973665925668526,9899
2005-01-04 08:00:00,1.1973665925668526,1.1979391001537505,1.19669059613112,1.197358512031122,5230
2005-01-04 09:00:00,1.197358512031122,1.1968323740429418,1.1961590793808579,1.1967254498530464,9399
2005-01-04 10:00:00,1.1967254498530464,1.1976899290914904,1.1971134817776692,1.1972177312919863,6526
2005-01-04 11:00:00,1.1972177312919863,1.196683072701836,1.1963212869329096,1.1964871464646933,3708
2005-01-04 12:00:00,1.1964871464646933,1.1967509527600826,1.1962192488824361,1.1966121042927589,5290
2005-01-04 13:00:00,1.1966121042927589,1.1955774671037136,1.1951444367755173,1.1954401960295942,1792
2005-01-04 14:00:00,1.1954401960295942,1.1950068633963244,1.1942643598466212,1.194646576082167,5514
2005-01-04 15:00:00,1.194646576082167,1.1950748592310894,1.1945727509852693,1.1947641716702724,5005
2005-01-04 16:00:00,1.1947641716702724,1.1955519973880129,1.194904814568045,1.1952053998291992,5424
2005-01-04 17:00:00,1.1952053998291992,1.1960530674675427,1.1945632054140514,1.195307814364306,5195
2005-01-04 18:00:00,1.195307814364306,1.1955744081193174,1.1947197919216461,1.1952386987147736,8351
2005-01-04 19:00:00,1.1952386987147736,1.1955095449240498,1.1948757299198123,1.1950587668650026,7293
2005-01-04 20:00:00,1.1950587668650026,1.19433576555299,1.193903081162739,1.194175633005135,8624
2005-01-04 21:00:00,1.194175633005135,1.1938114622822067,1.1930671958891736,1.1937459001383404,5020
2005-01-04 22:00:00,1.1937459001383404,1.193627320451058,1.1933633516032676,1.1934709889761017,4659
2005-01-04 23:00:00,1.1934709889761017,1.1944853253942742,1.1934670904715958,1.1941019780739583,6386
2005-01-05 00:00:00,1.1941019780739583,1.1943271546305227,1.1940649569851134,1.194307153338585,1012
2005-01-05 01:00:00,1.194307153338585,1.1938783253341525,1.1930385958686462,1.1932548115023731,9633
2005-01-05 02:00:00,1.1932548115023731,1.1936260966285854,1.1929979037924434,1.1934481845471316,2716
2005-01-05 03:00:00,1.1934481845471316,1.1935567262741087,1.1924890761169,1.1932184187932895,2608
2005-01-05 04:00:00,1.1932184187932895,1.1928538981764796,1.1918853136637826,1.1928146292312278,4263
2005-01-05 05:00:00,1.1928146292312278,1.1934019191699445,1.1930882327589794,1.1931794932358906,8345
2005-01-05 06:00:00,1.1931794932358906,1.1941223694789906,1.1929175380535788,1.1937947355447869,3522
2005-01-05 07:00:00,1.1937947355447869,1.194496671260212,1.1941762101493993,1.1943507436363203,9185
2005-01-05 08:00:00,1.1943507436363203,1.1942670766840544,1.1936515325237296,1.1938496887307195,320
2005-01-05 09:00:00,1.1938496887307195,1.1939073977401202,1.1934490848995094,1.1936651264489917,8212
2005-01-05 10:00:00,1.1936651264489917,1.1938693510920806,1.1937736779218961,1.1938628516261869,2897
2005-01-05 11:00:00,1.1938628516261869,1.1944635538628634,1.1940055758167083,1.1944453272161224,6264
2005-01-05 12:00:00,1.1944453272161224,1.194265478470046,1.1939482757632902,1.1941591877804942,5296
2005-01-05 13:00:00,1.1941591877804942,1.1946953465698609,1.1937323322520474,1.1940483397391688,2822
2005-01-05 14:00:00,1.1940483397391688,1.193625139516819,1.1929283072057693,1.1933880136720088,9852
2005-01-05 15:00:00,1.1933880136720088,1.1929709580681047,1.1923960098202921,1.1926744577598312,5068
2005-01-05 16:00:00,1.1926744577598312,1.1934021233963363,1.193108251827397,1.1931590955956743,7624
2005-01-05 17:00:00,1.1931590955956743,1.1941894570228344,1.1939408497590025,1.193968475055814,7735
2005-01-05 18:00:00,1.193968475055814,1.193975621744427,1.1933667935243017,1.193925486922188,6863
2005-01-05 19:00:00,1.193925486922188,1.1948441180553815,1.1942803699873028,1.194524708996261,2605
2005-01-05 20:00:00,1.194524708996261,1.195076109165039,1.194605170810061,1.1947407201088138,9116
2005-01-05 21:00:00,1.1947407201088138,1.1949971958714176,1.1942284170975852,1.194355406835369,3369
2005-01-05 22:00:00,1.194355406835369,1.1947995696927678,1.1942846136385519,1.194571243733131,5687
2005-01-05 23:00:00,1.194571243733131,1.1964228345283592,1.195430535353509,1.1954902441789683,827
2005-01-06 00:00:00,1.1954902441789683,1.1954878591021099,1.1951346545173092,1.1954688295306475,8177
2005-01-06 01:00:00,1.1954688295306475,1.1970079493546446,1.1960906831150666,1.1964044368158544,3336
2005-01-06 02:00:00,1.1964044368158544,1.1950977943486514,1.1946574678958253,1.19483832541002,6373
2005-01-06 03:00:00,1.19483832541002,1.1959296118137017,1.194963049772501,1.195329446622536,8777
2005-01-06 04:00:00,1.195329446622536,1.195554064823691,1.1952617777427335,1.1953814727166612,2482
2005-01-06 05:00:00,1.1953814727166612,1.1953318389417333,1.1951324391673062,1.195202772151713,5819
2005-01-06 06:00:00,1.195202772151713,1.1954846016149587,1.195223946945684,1.1952576097769343,2197
2005-01-06 07:00:00,1.1952576097769343,1.1944092768850998,1.1939252901902475,1.1940703713691168,3763
2005-01-06 08:00:00,1.1940703713691168,1.1944688086552493,1.1937466520812188,1.1939392267251017,8667
2005-01-06 09:00:00,1.1939392267251017,1.1948503876915288,1.193733616219928,1.1941524311127694,780
2005-01-06 10:00:00,1.1941524311127694,1.1950692037303483,1.1949260186468667,1.1950351726054278,5464
2005-01-06 11:00:00,1.1950351726054278,1.1952213173205972,1.1943841915448414,1.194725537155993,758
2005-01-06 12:00:00,1.194725537155993,1.1944213875787804,1.1940946203279066,1.19424267078416,7819
2005-01-06 13:00:00,1.19424267078416,1.194294211906969,1.1938794952497191,1.193943098527946,5147
2005-01-06 14:00:00,1.193943098527946,1.1946776456288917,1.1941855278717723,1.1944896926271569,6209
2005-01-06 15:00:00,1.1944896926271569,1.194738189998992,1.1941514401732112,1.1946860536711568,8321
2005-01-06 16:00:00,1.1946860536711568,1.1950113817699775,1.19416007287161,1.1943696470143053,7691
2005-01-06 17:00:00,1.1943696470143053,1.194772093444042,1.1938446029614622,1.1946762018702344,3019
2005-01-06 18:00:00,1.1946762018702344,1.1947832576159398,1.194329729375727,1.1947341913965643,8314
2005-01-06 19:00:00,1.1947341913965643,1.1954385520508293,1.1947303033096384,1.1953129681873178,2852
