DateTime,Open,High,Low,Close,Volume
2005-01-03,1.2,1.2029025993185394,1.1974411739744248,1.1978758909093234,130734
2005-01-04,1.1978758909093234,1.1980242830103742,1.1930671958891736,1.1941019780739583,142391
2005-01-05,1.1941019780739583,1.1964228345283592,1.1918853136637826,1.1954902441789683,125841
2005-01-06,1.1954902441789683,1.1970079493546446,1.193518921005773,1.1935897703196665,141332
2005-01-07,1.1935897703196665,1.1948085837549576,1.1917360668723975,1.1943133449419276,128908
2005-01-10,1.1943133449419276,1.1960442970721594,1.1919892227496751,1.19302897396891,125607
2005-01-11,1.19302897396891,1.196433756478998,1.192006801775762,1.1960638965030097,136263
2005-01-12,1.1960638965030097,1.198306848318117,1.1942234128274218,1.1964854652812096,127882
2005-01-13,1.1964854652812096,1.2015108068342175,1.1948298437701088,1.2010431855348245,106677
2005-01-14,1.2010431855348245,1.2016815871809807,1.1987762824292474,1.1996541048080869,128085
2005-01-17,1.1996541048080869,1.201730004562628,1.197841132495148,1.1980383174079745,133937
2005-01-18,1.1980383174079745,1.199041718728478,1.1962817850693883,1.1980842485542589,128167
2005-01-19,1.1980842485542589,1.2006933584080683,1.1965345241441918,1.2001874785048692,111996
2005-01-20,1.2001874785048692,1.20486504620407,1.200561110257689,1.20367107256752,102069
2005-01-21,1.20367107256752,1.2038493642170724,1.199320614646927,1.2003572066435786,139050
2005-01-24,1.2003572066435786,1.2065558512781274,1.2006423022005304,1.2032791085153165,124726
2005-01-25,1.2032791085153165,1.205710908195455,1.2025001135168198,1.2035095122666006,128258
2005-01-26,1.2035095122666006,1.2094730951345571,1.202445107850045,1.2064097070884912,131240
2005-01-27,1.2064097070884912,1.2088789084812008,1.2031557837770306,1.2034067604785352,106041
2005-01-28,1.2034067604785352,1.205050467623429,1.1996152002253202,1.2047971401180384,100628
2005-01-31,1.2047971401180384,1.2047549895185226,1.2008440041589965,1.2032558046911048,132950
2005-02-01,1.2032558046911048,1.202909984142382,1.197251532293296,1.1977839395550007,140442
2005-02-02,1.1977839395550007,1.198305599798142,1.1936626442703424,1.1942654139960585,123370
2005-02-03,1.1942654139960585,1.1972817105741054,1.1933982164922192,1.1938218768077449,141267
2005-02-04,1.1938218768077449,1.1968062179066636,1.1929737195643295,1.1951429187683429,123515
2005-02-07,1.1951429187683429,1.2005050646375408,1.1946466550508508,1.2004286819080008,132629
2005-02-08,1.2004286819080008,1.2016618496065,1.1955226045552962,1.1958243081651994,118362
2005-02-09,1.1958243081651994,1.1992655411520818,1.194806925705309,1.1966022166161376,143848
2005-02-10,1.1966022166161376,1.1977745404655,1.1942025990309428,1.1966947679607194,122720
2005-02-11,1.1966947679607194,1.1975168133879863,1.1936095586576876,1.1956445658998969,107110
2005-02-14,1.1956445658998969,1.1961676753496815,1.1920992132467605,1.1936446277562276,127874
2005-02-15,1.1936446277562276,1.1945322805930294,1.18953623433289,1.1944824817024409,118610
2005-02-16,1.1944824817024409,1.1974817949948855,1.1940680748448629,1.1964142600130194,126692
2005-02-17,1.1964142600130194,1.197651894077133,1.1943776288985104,1.1962031778879374,133919
2005-02-18,1.1962031778879374,1.2015045593419158,1.1962746372805315,1.1985872842162897,108549
2005-02-21,1.1985872842162897,1.2011226762231602,1.1977998490958353,1.2010425720743958,139336
2005-02-22,1.2010425720743958,1.20585631126887,1.1998550556143313,1.20534198555684,105309
2005-02-23,1.20534198555684,1.212506948413529,1.20542616439136,1.212165198887253,114206
2005-02-24,1.212165198887253,1.214881449525411,1.2120291963603915,1.2125529790364544,134371
2005-02-25,1.2125529790364544,1.213829219251682,1.2107331886476116,1.2134154350045476,114659
2005-02-28,1.2134154350045476,1.217005262298158,1.211316205761614,1.2120072598416587,134401
2005-03-01,1.2120072598416587,1.214318896301505,1.2101103471811323,1.214299008941822,114451
2005-03-02,1.214299008941822,1.2200538079661356,1.2143660387711586,1.21817362522573,104236
2005-03-03,1.21817362522573,1.2221571914671336,1.2174394986491446,1.221180405668301,108257
