DateTime,Open,High,Low,Close,Volume
2005-01-03 00:00:00,1.2,1.201915970601298,1.2000379752157475,1.2015184608561975,25705
2005-01-03 04:00:00,1.2015184608561975,1.2027293100328469,1.200643075641021,1.2026474313594286,16143
2005-01-03 08:00:00,1.2026474313594286,1.2029025993185394,1.201771902224328,1.2021327712568466,26383
2005-01-03 12:00:00,1.2021327712568466,1.202799264887651,1.1992422806775422,1.1997557890544048,21110
2005-01-03 16:00:00,1.1997557890544048,1.1998664318767558,1.1974411739744248,1.197946176849668,23323
2005-01-03 20:00:00,1.197946176849668,1.1990375675230165,1.1978585381265765,1.1978758909093234,18070
2005-01-04 00:00:00,1.1978758909093234,1.1980242830103742,1.1968065529405292,1.1971521399890093,23442
2005-01-04 04:00:00,1.1971521399890093,1.1975015754372806,1.196043761232892,1.1973665925668526,25533
2005-01-04 08:00:00,1.1973665925668526,1.1979391001537505,1.196159079380858,1.1964871464646931,24863
2005-01-04 12:00:00,1.1964871464646931,1.1967509527600826,1.1942643598466212,1.1947641716702724,17601
2005-01-04 16:00:00,1.1947641716702724,1.1960530674675427,1.1945632054140514,1.1950587668650026,26263
2005-01-04 20:00:00,1.1950587668650026,1.1944853253942742,1.1930671958891736,1.1941019780739583,24689
2005-01-05 00:00:00,1.1941019780739583,1.1943271546305227,1.1924890761169,1.1932184187932895,15969
2005-01-05 04:00:00,1.1932184187932895,1.194496671260212,1.1918853136637826,1.1943507436363203,25315
2005-01-05 08:00:00,1.1943507436363203,1.1944635538628634,1.1934490848995094,1.1944453272161224,17693
2005-01-05 12:00:00,1.1944453272161224,1.1946953465698609,1.192396009820292,1.1926744577598312,23038
2005-01-05 16:00:00,1.1926744577598312,1.1948441180553817,1.193108251827397,1.194524708996261,24827
2005-01-05 20:00:00,1.194524708996261,1.1964228345283592,1.1942284170975852,1.1954902441789683,18999
2005-01-06 00:00:00,1.1954902441789683,1.1970079493546446,1.1946574678958253,1.195329446622536,26663
2005-01-06 04:00:00,1.195329446622536,1.195554064823691,1.1939252901902475,1.1940703713691168,14261
2005-01-06 08:00:00,1.1940703713691168,1.1952213173205972,1.193733616219928,1.194725537155993,15669
2005-01-06 12:00:00,1.194725537155993,1.194738189998992,1.1938794952497191,1.1946860536711568,27496
2005-01-06 16:00:00,1.1946860536711568,1.1954385520508293,1.1938446029614622,1.1953129681873178,21876
2005-01-06 20:00:00,1.1953129681873178,1.1951017628282243,1.193518921005773,1.1935897703196665,35367
2005-01-07 00:00:00,1.1935897703196665,1.1943400107845108,1.1934514013069908,1.193785357144143,14581
2005-01-07 04:00:00,1.193785357144143,1.193139591079336,1.191979871871768,1.1920073407827287,26672
2005-01-07 08:00:00,1.1920073407827287,1.1936307061666496,1.1917360668723975,1.193381043376693,29386
2005-01-07 12:00:00,1.193381043376693,1.1938655837585463,1.1919791602947118,1.192330029992594,20407
2005-01-07 16:00:00,1.192330029992594,1.1941456872650853,1.1919965526173135,1.1939005624481551,21945
2005-01-07 20:00:00,1.1939005624481551,1.1948085837549576,1.1928643951145417,1.1943133449419276,15917
2005-01-10 00:00:00,1.1943133449419276,1.1955096096289444,1.193671283914776,1.194243233485679,18912
2005-01-10 04:00:00,1.194243233485679,1.1960442970721594,1.1941452301698847,1.1949722300878276,23414
2005-01-10 08:00:00,1.1949722300878276,1.1950673737487172,1.1934884938878485,1.19384594734308,17783
2005-01-10 12:00:00,1.19384594734308,1.1939753172723513,1.1925215363295527,1.1938708983201476,26187
2005-01-10 16:00:00,1.1938708983201476,1.1940617726314848,1.1921352458014969,1.192962313361225,18946
2005-01-10 20:00:00,1.192962313361225,1.1941742044046009,1.1919892227496751,1.19302897396891,20365
2005-01-11 00:00:00,1.19302897396891,1.1939900111738395,1.192006801775762,1.1921251784863391,24582
2005-01-11 04:00:00,1.1921251784863391,1.1932681680216284,1.19230187419751,1.1929694228136474,16626
2005-01-11 08:00:00,1.1929694228136474,1.193204138158492,1.1921216873283011,1.1924511604007415,28238
2005-01-11 12:00:00,1.1924511604007415,1.1939089857439449,1.1923535235072007,1.1935277483356883,15748
2005-01-11 16:00:00,1.1935277483356883,1.194424183557894,1.1926093723227578,1.1936174549811198,21301
2005-01-11 20:00:00,1.1936174549811198,1.196433756478998,1.1938994450465246,1.1960638965030097,29768
2005-01-12 00:00:00,1.1960638965030097,1.1963366835460625,1.194420651746178,1.19444764261694,20622
2005-01-12 04:00:00,1.19444764261694,1.19547677174836,1.1942234128274218,1.1952648790504077,15576
2005-01-12 08:00:00,1.1952648790504077,1.198306848318117,1.195162383472659,1.197611122113058,20057
2005-01-12 12:00:00,1.197611122113058,1.1981700244230862,1.1965298465093823,1.1971202558943996,12488
2005-01-12 16:00:00,1.1971202558943996,1.1978499578866086,1.196774254071469,1.197653659697689,25542
2005-01-12 20:00:00,1.197653659697689,1.197648206706007,1.195696524089487,1.1964854652812096,33597
2005-01-13 00:00:00,1.1964854652812096,1.1970165980393934,1.195165868350136,1.1922022421682966,22851
2005-01-13 04:00:00,1.1922022421682966,1.1962629021344435,1.1948298437701088,1.195117444268277,14826
2005-01-13 08:00:00,1.195117444268277,1.1971625984631418,1.194993293454348,1.1969446355917868,15309
2005-01-13 12:00:00,1.1969446355917868,1.196508861978986,1.1948360527732342,1.196174844949466,14746
2005-01-13 16:00:00,1.196174844949466,1.2004370338191677,1.1964776685344134,1.1998132910979518,15485
2005-01-13 20:00:00,1.1998132910979518,1.2015108068342175,1.199955985984314,1.2010431855348245,23460
2005-01-14 00:00:00,1.2010431855348245,1.2008345593391263,1.1995061325126588,1.2001948682485497,25783
2005-01-14 04:00:00,1.2001948682485497,1.2016815871809807,1.1997776158860922,1.1999074186154386,19420
2005-01-14 08:00:00,1.1999074186154386,1.20067784504396,1.1993897374926683,1.1996695929226475,20080
2005-01-14 12:00:00,1.1996695929226475,1.200057466232023,1.1990177745640551,1.1993399606140571,26951
2005-01-14 16:00:00,1.1993399606140571,1.2009955957744822,1.198777904606398,1.2006430520249352,17109
2005-01-14 20:00:00,1.2006430520249352,1.2002826687777093,1.1987762824292474,1.1996541048080869,18742
2005-01-17 00:00:00,1.1996541048080869,1.2000697275151158,1.19908103083176,1.1999321480413632,11974
2005-01-17 04:00:00,1.1999321480413632,1.199330440145589,1.1979079845215703,1.198335458337611,23837
2005-01-17 08:00:00,1.198335458337611,1.200159604588635,1.198679435193228,1.199430886174481,29839
2005-01-17 12:00:00,1.199430886174481,1.2016817949054304,1.1999216809009012,1.2001213677657905,19573
2005-01-17 16:00:00,1.2001213677657905,1.201730004562628,1.2002481366481317,1.2011885669607725,19998
2005-01-17 20:00:00,1.2011885669607725,1.200684706819011,1.197841132495148,1.1980383174079745,28716
2005-01-18 00:00:00,1.1980383174079745,1.1984370627691718,1.1965275259287618,1.197260994059926,23008
2005-01-18 04:00:00,1.197260994059926,1.1981392821102688,1.1962817850693883,1.1970790883993685,12068
2005-01-18 08:00:00,1.1970790883993685,1.1981512181477094,1.1968400073804804,1.1974705922618982,17320
2005-01-18 12:00:00,1.1974705922618982,1.197689061638176,1.1970058888848911,1.1970415742900211,21400
2005-01-18 16:00:00,1.1970415742900211,1.1985593654187685,1.196609106186372,1.197714410503818,24262
2005-01-18 20:00:00,1.197714410503818,1.199041718728478,1.1971860795305629,1.1980842485542589,30109
2005-01-19 00:00:00,1.1980842485542589,1.198641753149735,1.1970553780349298,1.1974597117900383,25731
2005-01-19 04:00:00,1.1974597117900383,1.198250036640715,1.1965345241441918,1.19741441468027,10909
2005-01-19 08:00:00,1.19741441468027,1.199076708704099,1.1976575008768584,1.199001674867953,17578
2005-01-19 12:00:00,1.199001674867953,1.1995960487938877,1.1981061195015514,1.1989827834381444,24883
2005-01-19 16:00:00,1.1989827834381444,1.1998692562534037,1.198881682554499,1.1994519888047064,23628
2005-01-19 20:00:00,1.1994519888047064,1.2006933584080683,1.1992296407248784,1.2001874785048692,9267
2005-01-20 00:00:00,1.2001874785048692,1.202266713786632,1.200561110257689,1.201968321565918,12932
2005-01-20 04:00:00,1.201968321565918,1.202893073027375,1.2018634895497744,1.2023083521100897,23622
2005-01-20 08:00:00,1.2023083521100897,1.2038870566986482,1.2017145707559882,1.2034909946068109,23134
2005-01-20 12:00:00,1.2034909946068109,1.2035372126449475,1.2016197950182128,1.203328274113117,22075
2005-01-20 16:00:00,1.203328274113117,1.20486504620407,1.2030335203417926,1.2035346410553232,10114
2005-01-20 20:00:00,1.2035346410553232,1.203928059503273,1.2026730965546597,1.20367107256752,10192
2005-01-21 00:00:00,1.20367107256752,1.2038493642170724,1.2021693314470725,1.2028903382661598,26667
2005-01-21 04:00:00,1.2028903382661598,1.2031757233389946,1.202117634707348,1.2023849239232196,16456
2005-01-21 08:00:00,1.2023849239232196,1.20251924085236,1.2005258520269784,1.2005259504518715,27284
2005-01-21 12:00:00,1.2005259504518715,1.201072368078398,1.199320614646927,1.2010389081328208,19324
